GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES
432,1047MLI,50144,13/05/2015,2015,1,Battle-No change of territory,Coordination of Movements of the Azawad,,2,GATIA: Imghad Tuareg and Allies Self-Defense Group,,3,23,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,2,Associated Press Online,"Attacks took place between CMA rebel fighters and GATIA pro-government fighters in the northern town of Ikadewan in the Gao area, leaving at least four dead.",4
432,1048MLI,50145,14/05/2015,2015,2,Strategic development,GMA: Mourabitounes Group of Azawad,,2,,,0,20,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,3,Agence France Presse - English,"The Al-Murabitoun jihadist group declared allegiance to the Islamic State of Iraq and Syria. Later reports indicated that the statement was made by Adnan Abu Walid and rejected by presumed leader Belmokhtar, indicating a potential schism in the Al-Mourabitoun leadership.",0
432,1051MLI,50146,15/05/2015,2015,1,Battle-No change of territory,Coordination of Movements of the Azawad,,2,GATIA: Imghad Tuareg and Allies Self-Defense Group,,3,23,Mali,Gao,Menaka,Menaka,Menaka,15.91820,2.40220,1,Maghreb Emergent,Renewed fighting took place in Menaka between pro-government and separatist groups.,0
432,1050MLI,50147,15/05/2015,2015,1,Riots/Protests,Rioters (Mali),Tuareg Ethnic Group (Mali),5,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,58,Mali,Kidal,Kidal,Kidal,Kidal,18.44000,1.41000,1,Maghreb Emergent,"Protesters threw rocks at MINUSMA troops in Kidal, professing opposition to Tuareg involvement in a peace deal.",0
432,1049MLI,50148,15/05/2015,2015,1,Strategic development,Government of Mali (2013-),Government of Algeria (1999-),1,GATIA: Imghad Tuareg and Allies Self-Defense Group,Coordination of Movements of the Azawad,3,13,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,1,Agence France Presse - English,"Mali's government signed a peace accord with three representatives of pro-Bamako militias and two minor members of the CMA rebellion under a team of mediators led by Algeria. The CMA had initialled the deal a day earlier, but its three principal factions did not attend the final signing. This ""Algiers Accord"" calls for the creation of election regional assemblies but not autonomy or federalism for the rebel groups.",0
432,1052MLI,50149,17/05/2015,2015,1,Battle-No change of territory,Coordination of Movements of the Azawad,,2,GATIA: Imghad Tuareg and Allies Self-Defense Group,,3,23,Mali,Gao,Menaka,Menaka,Menaka,15.91820,2.40220,1,Agence France Presse,Heavily armed CMA militants fought with GATIA pro-government forces in and around Menaka. At least 24 were injured but the death toll is unknown.,0
432,1053MLI,50150,18/05/2015,2015,1,Battle-No change of territory,MAA: Arab Movement of the Azawad,,2,Military Forces of Mali (2013-),,1,12,Mali,Timbuktu,Gourma-Rharous,Bambara-Maoude,Bambara-Maounde,15.85207,-2.78604,1,Radio France Internationale,At least 3 Malian soldiers were killed and one injured in an attack by the MAA.,3
432,1054MLI,50151,18/05/2015,2015,1,Battle-No change of territory,Military Forces of France,,8,AQIM: Al Qaeda in the Islamic Maghreb,,2,28,Mali,Kidal,Tessalit,Tessalit,Tessalit,20.25812,0.99050,2,Agence France Presse - English; Radio France Internationale,"In a raid in the far northeast, French special forces killed four jihadists, two of whom were key AQIM leaders, including Amada Ag Hama and Ibrahim Ag Inawalen.",4
432,1055MLI,50152,20/05/2015,2015,1,Battle-Government regains territory,Coordination of Movements of the Azawad,,2,Military Forces of Mali (2013-),,1,12,Mali,Gao,Bourem,Bourem,Tin Hama,17.19083,-1.02750,1,Agence France Presse - English; Maghreb Emergent;,Rebels attacked the town of Tin Hama being held by GATIA pro-government troops and briefly took over before the Malian military intervened and chased the rebels out.,0
432,1057MLI,50153,20/05/2015,2015,1,Battle-No change of territory,Unidentified Armed Group (Mali),,3,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,38,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,1,Agence France Presse - English,A gunman set fire to a UN car and then opened fire on a UN residence in Bamako and threw grenades before escaping. He shot and wounded a civilian guard but no troops were injured.,0
432,1056MLI,50154,20/05/2015,2015,1,Battle-Non-state actor overtakes territory,Coordination of Movements of the Azawad,,2,GATIA: Imghad Tuareg and Allies Self-Defense Group,Military Forces of Mali (2013-),3,23,Mali,Gao,Bourem,Bourem,Tin Hama,17.19083,-1.02750,1,Agence France Presse - English; Maghreb Emergent;,Rebels attacked the town of Tin Hama being held by GATIA pro-government troops and briefly took over before the Malian military intervened and chased the rebels out.,0
432,1058MLI,50155,21/05/2015,2015,1,Violence against civilians,Military Forces of Mali (2013-),GATIA: Imghad Tuareg and Allies Self-Defense Group,1,Civilians (Mali),,7,17,Mali,Gao,Bourem,Bourem,Tin Hama,17.19083,-1.02750,1,Associated Press International; Agence France Presse - English; Maghreb Emergent,"6 - 9 civilians, including an aid worker, were killed after fighting near the Tin Hama village. After a battle with rebels, GATIA pro-government troops reportedly handed several civilians over to Malian soldiers who publicly executed them. The Malian government did not confirm the claims and the UN is investigating.",6
432,1059MLI,50156,22/05/2015,2015,1,Battle-No change of territory,Unidentified Armed Group (Mali),,3,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,38,Mali,Timbuktu,Tombouctou,Bourem-Inaly,Ber,16.83486,-2.53190,1,Agence France Presse - English; MINSUMA,Militants launched a failed six-rocket attack at MINUSMA barraks near Timbuktu. MINUSMA returned fire but not casualties were reported.,0
432,1060MLI,50157,22/05/2015,2015,1,Battle-No change of territory,Coordination of Movements of the Azawad,,2,Military Forces of Mali (2013-),,1,12,Mali,Gao,Ansongo,Tessit,Tessit,15.22380,0.29250,1,Associated Press International,"The Coordination of Azawad Movements battled with Malian troops in the town of Tessit, capturing up to 19 soldiers and injuring at least one.",0
432,1061MLI,50158,24/05/2015,2015,2,Violence against civilians,Military Forces of Mali (2013-),,1,Civilians (Mali),Fulani Ethnic Group (Mali),7,17,Mali,Mopti,Mopti,Dioura,Dioura,14.82520,-5.25470,1,Radio France Internationale,"People from the Fulani ethnic group are fleeing the towns of Dioura and Nampala, south of Timbuktu, claiming that the Malian army has been raiding their camps, beating and arresting them.",0
432,1062MLI,50159,24/05/2015,2015,2,Violence against civilians,Military Forces of Mali (2013-),,1,Civilians (Mali),Fulani Ethnic Group (Mali),7,17,Mali,Sikasso,Koutiala,Konseguela,Nampala,12.10000,-5.78330,1,Radio France Internationale,"People from the Fulani ethnic group are fleeing the towns of Dioura and Nampala, south of Timbuktu, claiming that the Malian army has been raiding their camps, beating and arresting them.",0
432,1063MLI,50160,25/05/2015,2015,1,Battle-No change of territory,AQIM: Al Qaeda in the Islamic Maghreb,,2,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),Coordination of Movements of the Azawad,8,28,Mali,Timbuktu,Tombouctou,Bourem-Inaly,Ber,16.83486,-2.53190,2,Agence France Presse - English; Radio France Internationale,Al-Qaida in the Islamic Maghreb launched rockets at a MINUSMA camp while soldiers were negotiating with CMA leaders inside.,0
432,1064MLI,50161,25/05/2015,2015,1,Battle-No change of territory,Unidentified Armed Group (Mali),,3,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,38,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,1,Xinhua General News Service; Radio France Internationale; Agence France Presse - English,"Unidentified assailants opened fired on two UN peacekeepers in a clearly marked UN vehicle in Bamako, killing one and wounding another. No group has claimed responsibility and the UN is conducting an investigation.",1
432,1065MLI,50162,26/05/2015,2015,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,1,Algerie Presse Service,"More than 200,000 people marched in support of the peace and reconciliation process known as the ""Algiers agreement"" that was signed May 15th.",0
432,1066MLI,50163,28/05/2015,2015,1,Remote violence,AQIM: Al Qaeda in the Islamic Maghreb,,2,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,28,Mali,Timbuktu,Tombouctou,Bourem-Inaly,Ber,16.83486,-2.53190,2,Agence France Presse - English,Three UN troops were wounded when their convoy hit a landmine in the Timbuktu region between Dire and Ber. AQIM later claimed responsibility for the attack.,0
432,1067MLI,50164,29/05/2015,2015,1,Battle-No change of territory,Unidentified Armed Group (Mali),,3,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,38,Mali,Timbuktu,Tombouctou,Bourem-Inaly,Ber,16.83486,-2.53190,2,Agence France Presse - English,"A rocket fired from a plateau overlooking Gao fell on the nearby MINUSMA camp, causing no casualties.",0
432,1068MLI,50165,29/05/2015,2015,1,Violence against civilians,Unidentified Armed Group (Mali),,3,Civilians (Mali),Government of Mali (2013-),7,37,Mali,Timbuktu,Tombouctou,Halima,Halima,20.48721,-2.85417,2,Agence France Presse,Armed men assassinated local elected leader Mohamedou el Maouloud Ag Mohamedoun about 100km from Timbuktu.,1
432,1069MLI,50166,01/06/2015,2015,1,Battle-No change of territory,Movement of the Liberation of Maasina,Fulani Ethnic Group (Mali),2,Military Forces of Mali (2013-),,1,12,Mali,Mopti,Mopti,Massina,Massina,14.59813,-4.98249,2,Al-Jazeera,"A group called the Movement of the Liberation of Massina made up primarily of the Fulani ethnic group and possibly linked to Al-Qaida engaged in ""intense fighting"" with government troops in the Massina region. Some claim the government troops have injured, killed and arrested Fulani civilians as a result, but those details have not been verified.",0
432,1070MLI,50168,03/06/2015,2015,1,Violence against civilians,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Mali,Timbuktu,Goundam,Goundam,Goundam,16.41670,-3.66670,2,Agence France Presse,A civilian was killed by armed men traveling in a vehicle near the town of Goundam.,1
432,1071MLI,50167,03/06/2015,2015,1,Violence against civilians,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Mali,Gao,Menaka,Menaka,Menaka,15.91820,2.40220,2,Radio France Internationale,A civilian was kidnapped and shot dead. The CMA claims that the victim was targeted by pro-government groups for his support of their rebellion.,1
432,1072MLI,50169,04/06/2015,2015,1,Violence against civilians,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Mali,Timbuktu,Tombouctou,Tombouctou,Timbuktu,16.76670,-3.01670,2,Agence France Presse,A civilian was reportedly killed by an armed group about 30km north of Timbuktu.,1
432,1073MLI,50170,07/06/2015,2015,2,Battle-No change of territory,Unidentified Communal Militia (Guinea),,4,Police Forces of Mali (2013-) Gendarmerie,,1,14,Mali,Kayes,Kita,Kita,Kita,13.05000,-9.48330,2,aBamako website,"A group from Guinea ""stormed"" the Malian village of Sanafara to carry out illegal gold mining and exchanged fire with Malian genderames for about four hours.",0
432,1074MLI,50171,10/06/2015,2015,1,Battle-No change of territory,Islamist Militia (Mali),Ansar Dine,3,Police Forces of Mali (2013-),Military Forces of Mali (2013-),1,13,Mali,Sikasso,Sikasso,Misseni,Misseni,10.31667,-6.06667,1,Associated Press International; Agence France Presse - English; Radio France Internationale,"Dozens of Islamist militants on motorcycles attacked security forces in Misseni, killing at least one policeman and wounding two. They raised the flag of Ansar Dine before escaping, as the Malian army sent backup forces. At least two members of the Dawa Islamist sect with suspected ties to Ansar Dine were later arrested in connection with the incident.",1
432,1075MLI,50172,14/06/2015,2015,1,Battle-No change of territory,Unidentified Armed Group (Mali),AQIM: Al Qaeda in the Islamic Maghreb,3,GMA: Mourabitounes Group of Azawad,MUJAO: Movement for Unity and Jihad in West Africa,2,23,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,2,El Watan website,"Security sources say 14 Al Mourabitoune fighters were killed in clashes with ""Al-Qaida affiliated"" groups near Gao, and that former MUJAO head Adnane Abou El Walid El Sahraoui was seriously injured.",14
432,1076MLI,50173,19/06/2015,2015,1,Non-violent transfer of territory,GATIA: Imghad Tuareg and Allies Self-Defense Group,,3,Military Forces of Mali (2013-),MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),1,13,Mali,Gao,Menaka,Menaka,Menaka,15.91820,2.40220,1,Agence France Presse - English,"GATIA pro-government forces withdrew from Menaka to pave the way for a peace deal, allowing the military and MINUSMA peacekeepers to take control.",0
432,1077MLI,50174,20/06/2015,2015,1,Strategic development,Coordination of Movements of the Azawad,,2,,,0,20,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,1,Agence France Presse - English,"The CMA signed a peace deal known as the ""Algiers Accord"" that the government and loyalist militias signed May 15th.",0
432,1078MLI,50175,27/06/2015,2015,1,Battle-No change of territory,Ansar Dine,Peul Ethnic Militia (Mali),2,Military Forces of Mali (2013-),,1,12,Mali,Koulikoro,Nara,Nara,Nara,15.16875,-7.28466,1,Xinhua News Agency - French; Associated Press International; Agence France Presse; Xinhua General News Service,A group of Ansar Dine Islamists likely from the Peul ethnic group attacked the military outpost of Nara village and were repelled by the military. Twelve were killed including 9 militants and 3 soldiers.,12
432,1079MLI,50176,28/06/2015,2015,1,Battle-No change of territory,Ansar Dine,,2,Military Forces of Mali (2013-),,1,12,Mali,Sikasso,Bougouni,Fakola,Fakola,10.53333,-6.91667,1,Xinhua General News Service; Radio France Internationale,Ansar Dine jihadists attacked the town of Fakola near the border with Ivory Coast. They took control of a section of the town before being chased away by the army. Three jihadists were killed.,3
432,1080MLI,50177,01/07/2015,2015,1,Battle-No change of territory,Islamist Militia (Mali),,3,Military Forces of Mali (2013-),,1,13,Mali,Sikasso,Bougouni,Fakola,Fakola,10.53333,-6.91667,2,Agence France Presse - English,"Soldiers killed three ""terrorists"" during a search operation for jihadists in the Sama forest.",3
432,1081MLI,50178,01/07/2015,2015,2,Strategic development,Military Forces of Mali (2013-),MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),1,,,0,10,Mali,Sikasso,Bougouni,Fakola,Fakola,10.53333,-6.91667,2,Radio France Internationale,Malian military forces were deployed along the border with Ivory Coast to conduct searches for jihadists in light of a recent terrorist attack on the town of Fakola. UN forces are assisting in the combing operations.,0
432,1082MLI,50179,02/07/2015,2015,1,Battle-No change of territory,AQIM: Al Qaeda in the Islamic Maghreb,,2,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,28,Mali,Timbuktu,Gourma-Rharous,Inadiatafane,Gourma,15.75000,-2.00000,2,Associated Press International,"AQIM attacked a MINUSMA convoy on the road between Timbuktu and Goundam, killing at least 6 peacekeepers and wounding 5.",6
